"units","brand","flavor","grain","promo","ad","volume","price"
4,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.49
8,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.99
10,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.19
6,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"B",0.91,2.5
13,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,2.53
4,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,4.29
1,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,4.19
11,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,2.33
13,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.99
4,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.89
15,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.99
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"B",0.91,3.99
3,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,2.66
6,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.05
5,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.79
20,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.88
26,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,3.65
25,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.69
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.5
10,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.59
15,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,3.51
16,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,3.12
8,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.99
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.29
6,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.79
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.59
19,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"B",1.19,3.56
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.29
19,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.22
25,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,2.9
6,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.59
10,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.69
6,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"NONE",1.19,4.49
21,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"NONE",1.19,2.73
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.99
7,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.59
13,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.19
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.29
13,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.49
6,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"A",1.19,3.64
14,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"NONE",1.19,4.08
12,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.69
21,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"B",1.19,3.55
19,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"B",1.19,2.5
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,3.29
4,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,1.84
3,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,2.91
8,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",0.81,2.76
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,3.69
3,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1,3.29
1,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"B",1,3.59
8,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.79
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.57
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.89
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",0.94,3
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,2.99
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.99
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.99
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",0.94,2.79
10,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",0.94,2.86
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"B",1.48,4.58
11,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"B",1.48,2.58
3,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.76,3.09
3,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.76,3.09
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.76,2.99
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.59
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.42
18,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.59
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.68
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.49
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.29
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,2.47
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.89
8,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.48
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.29
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,2.5
8,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.19
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,2.5
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.75
9,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.99
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,2.44
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.57
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.45
15,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.19
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,2.5
16,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.19
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.79
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.29
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,2.93
22,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"A",1.02,2
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.68
6,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"A",1.19,2.5
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.68
4,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",1.19,3
7,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.69
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.79
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,4.99
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,4.19
13,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"A",1.23,4.59
10,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,3.59
13,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"B",1.23,3
11,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,4
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.79
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,4.99
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"NONE",1.19,3
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"NONE",1.19,4.21
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.89
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,4
10,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.19
15,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"B",1.09,3.72
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,3
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.79
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.39
4,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.69
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"B",1.09,5.19
25,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.99
12,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.99
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,3.49
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.49
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.59
11,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,2.5
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"A",1.09,4.69
12,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,3.12
3,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",0.12,1
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.12,1.09
9,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.12,1
13,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.49
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",0.8,4.12
3,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,4.29
28,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",0.8,4.01
6,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.69
6,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.43
4,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"A",0.8,4.49
8,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.49
12,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.19
4,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.69
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.69
13,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.8,3.61
18,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"B",0.8,3.19
17,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.69
3,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"A",1.06,4.99
20,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.99
18,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.49
5,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",1.06,3.79
2,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.92
4,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,4.99
3,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.99
9,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",1.06,4.49
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,4.79
9,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,4.69
5,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.92
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.06,3.39
5,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",1,"NONE",1.56,1.94
9,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.59
6,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,5.89
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.99
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.98
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.98
9,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.99
5,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.59
3,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,6.49
2,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.85
6,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,5.49
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.95
5,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.88
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,5.48
7,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,5.79
16,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.99
18,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.67
10,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.59
13,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"B",1.56,4.51
8,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",1.56,4.99
2,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.78,3.99
4,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"NONE",0.78,3.49
1,"GENERAL MILLS CINNAMON TST CR","CINNAMON TOAST","WHOLE WHEAT AND RICE",0,"B",0.78,3.29
11,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"NONE",0.75,2.67
14,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,3.19
27,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.99
6,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.85
13,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,3.69
10,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.79
11,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.84
3,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.99
7,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.69
12,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.39
5,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"A",0.75,3.99
14,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,3.29
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",0.75,2.89
19,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.48
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.79
12,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,2.89
17,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.13
7,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"A",1.12,3.08
1,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.99
21,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"A",1.12,2.5
25,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"B",1.12,3.99
3,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.75
9,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,3.79
10,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"NONE",1.12,3.49
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.12,4.35
21,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"B",1.12,2.42
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.19
2,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.99
23,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.29
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.89
6,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.39
5,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.36
3,"KELLOGGS CORN FLAKES","REGULAR","CORN",1,"NONE",1.5,3.43
9,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.99
4,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.79
6,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.99
6,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.99
18,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,3.27
16,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.98
3,"KELLOGGS CORN FLAKES","REGULAR","CORN",0,"NONE",1.5,4.19
5,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.68,3.29
11,"KELLOGGS CORN POPS","REGULAR","CORN",0,"A",0.68,3.99
5,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.68,2.22
9,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.68,2.98
1,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.94,3.89
2,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.94,3.25
14,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.94,2.68
16,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.94,2.79
5,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.94,4.49
10,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.94,4.19
6,"KELLOGGS CORN POPS","REGULAR","CORN",0,"A",0.94,2.99
2,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.94,4.1
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.94,3.37
6,"KELLOGGS CORN POPS","REGULAR","CORN",0,"B",1.22,4.99
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.22,3.29
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"B",1.22,4.08
3,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",1.22,3
9,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",1.22,3.13
13,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",1.22,2.89
18,"KELLOGGS CORN POPS","REGULAR","CORN",1,"A",1.22,3.03
8,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.22,3.93
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.94,5.41
2,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.94,5.63
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"A",1.94,4
1,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.94,5.09
4,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.94,5.18
9,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.69,2.55
28,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",0.69,2.5
11,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.69,2.99
7,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.69,2.98
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,4.09
4,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.46
12,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.79
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.99
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.89
2,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",1,"NONE",1.03,3.08
